id,user_id,viewed_user_id,"created_at"
7961,2252689,2362009,"2014-01-01 05:33:47"
3029,2252759,10419,"2014-01-01 18:10:06"
3446,2252785,1740253,"2014-01-01 20:22:31"
3694,2257197,4275439,"2014-01-01 21:45:11"
512,2257326,2185215,"2014-01-01 03:58:05"
5577,2257351,1510448,"2014-01-01 04:12:23"
6662,2257361,3506620,"2014-01-01 10:19:46"
1933,2257371,2460133,"2014-01-01 12:03:22"
9284,2257392,1797115,"2014-01-01 12:46:50"
1757,2257622,107727,"2014-01-01 11:02:39"
257,2257637,1740253,"2014-01-01 02:40:18"
6263,2257651,2776361,"2014-01-01 08:10:36"
1067,2257696,2325439,"2014-01-01 07:08:47"
9549,2257743,2958009,"2014-01-01 14:15:34"
4645,2257805,1519340,"2014-01-01 03:10:22"
9065,2260058,1336232,"2014-01-01 11:35:52"
9084,2260107,3882094,"2014-01-01 11:41:42"
6700,2260123,3014264,"2014-01-01 10:32:13"
1387,2260167,437111,"2014-01-01 08:55:13"
583,2260566,2185215,"2014-01-01 04:24:43"
6733,2260612,667299,"2014-01-01 10:42:14"
3015,2263109,463508,"2014-01-01 18:05:02"
9007,2263118,4167627,"2014-01-01 11:17:04"
6433,2263145,1984224,"2014-01-01 09:03:32"
6732,2265377,131760,"2014-01-01 10:42:10"
5023,2265454,3458804,"2014-01-01 05:14:33"
9041,2265631,1453683,"2014-01-01 11:28:06"
10242,2265739,3665021,"2014-01-01 02:08:22"
2850,2265780,1168668,"2014-01-01 17:10:44"
1100,2265795,2185215,"2014-01-01 07:19:46"
1421,2265844,3348438,"2014-01-01 09:06:56"
4510,2265922,2871353,"2014-01-01 02:22:52"
9917,2265977,2958055,"2014-01-01 16:20:54"
5370,2266077,636001,"2014-01-01 03:03:29"
4431,2266160,3643627,"2014-01-01 01:55:38"
9627,2268562,1739762,"2014-01-01 14:42:12"
7670,2268567,2651362,"2014-01-01 03:59:30"
797,2268568,122154,"2014-01-01 05:37:38"
4631,2268581,3876159,"2014-01-01 03:06:05"
7853,2268611,3882094,"2014-01-01 04:58:18"
3348,2268649,1740253,"2014-01-01 19:50:59"
4115,2270896,715311,"2014-01-02 00:07:51"
2588,2271019,515103,"2014-01-01 15:45:22"
9844,2271050,1621213,"2014-01-01 15:53:03"
7905,2271126,2747159,"2014-01-01 05:15:49"
3690,2271135,2104494,"2014-01-01 21:43:40"
2006,2273512,2202170,"2014-01-01 12:27:00"
87,2273584,1208179,"2014-01-01 01:43:39"
7650,2275847,2955160,"2014-01-01 03:52:47"
9701,2276201,346684,"2014-01-01 15:06:01"
7697,2276248,300530,"2014-01-01 04:06:43"
476,2276255,2170280,"2014-01-01 03:47:17"
5276,2278449,545164,"2014-01-01 02:34:05"
4850,2278605,2362693,"2014-01-01 04:17:02"
7151,2280852,4299536,"2014-01-01 13:04:49"
10306,2280907,1740499,"2014-01-01 02:29:41"
220,2280927,2632343,"2014-01-01 02:28:18"
9176,2281038,2521253,"2014-01-01 12:13:10"
9310,2281090,1913403,"2014-01-01 12:56:21"
3927,2281095,2459995,"2014-01-01 23:02:01"
5980,2281126,3396907,"2014-01-01 06:34:10"
7927,2281129,2042392,"2014-01-01 05:23:14"
3070,2281177,3726484,"2014-01-01 18:21:37"
3270,2283490,628260,"2014-01-01 19:24:43"
3662,2283525,2581329,"2014-01-01 21:34:51"
8390,2283535,3142155,"2014-01-01 07:56:15"
3822,2283628,218859,"2014-01-01 22:28:40"
6572,2283711,837386,"2014-01-01 09:51:01"
3032,2283809,2185215,"2014-01-01 18:10:36"
111,2283889,1731227,"2014-01-01 01:52:14"
6248,2288259,1227216,"2014-01-01 08:05:09"
9829,2288393,1109043,"2014-01-01 15:48:58"
3480,2288653,2270944,"2014-01-01 20:33:38"
8512,2288706,1379800,"2014-01-01 08:33:39"
9653,2288713,2195498,"2014-01-01 14:50:17"
1797,2288720,2632343,"2014-01-01 11:16:46"
1332,2288962,1740253,"2014-01-01 08:35:38"
10188,2288990,2944489,"2014-01-01 01:48:08"
275,2288995,52144,"2014-01-01 02:44:39"
4518,2288999,1726480,"2014-01-01 02:25:10"
6632,2289053,2939073,"2014-01-01 10:09:03"
105,2289383,979614,"2014-01-01 01:50:00"
5707,2289403,2376134,"2014-01-01 05:01:18"
8541,2289833,3803271,"2014-01-01 08:42:45"
828,2292293,218859,"2014-01-01 05:46:45"
1497,2292359,1740253,"2014-01-01 09:31:10"
8050,2292389,1575009,"2014-01-01 06:04:13"
9369,2292406,496618,"2014-01-01 13:17:03"
5101,2294638,2776661,"2014-01-01 01:32:28"
6686,2294671,2566355,"2014-01-01 10:28:52"
4537,2294681,3876159,"2014-01-01 02:32:05"
10301,2294875,1889046,"2014-01-01 02:28:17"
7274,2297161,3475693,"2014-01-01 01:50:32"
8057,2297272,3727234,"2014-01-01 06:05:35"
115,2297349,1138106,"2014-01-01 01:53:18"
7830,2297432,2614502,"2014-01-01 04:50:24"
1454,2297669,2864377,"2014-01-01 09:17:19"
1469,2297778,839966,"2014-01-01 09:22:19"
259,2297783,898388,"2014-01-01 02:40:38"
7676,2297798,2815198,"2014-01-01 04:00:42"
8652,2297835,61804,"2014-01-01 09:20:08"
8920,2297874,602485,"2014-01-01 10:50:19"
10234,2297878,1569484,"2014-01-01 02:06:04"
282,2297933,958210,"2014-01-01 02:47:01"
4158,2297982,2281200,"2014-01-02 00:24:35"
10445,2298064,1827382,"2014-01-01 03:13:31"
4150,2298131,1287442,"2014-01-02 00:22:04"
7133,2298371,577959,"2014-01-01 12:59:37"
2052,2298399,2185215,"2014-01-01 12:43:35"
8415,2298534,623211,"2014-01-01 08:03:01"
2429,2298599,515103,"2014-01-01 14:49:33"
7385,2298644,2741560,"2014-01-01 02:27:53"
33,2298661,1740253,"2014-01-01 01:24:39"
6707,2298772,3177526,"2014-01-01 10:34:56"
7249,2298791,3942512,"2014-01-01 01:42:04"
574,2298959,1740253,"2014-01-01 04:20:17"
10520,2299054,4299845,"2014-01-01 03:39:16"
6769,2299289,432286,"2014-01-01 10:55:01"
6439,2299361,43810,"2014-01-01 09:05:01"
8851,2299386,1988066,"2014-01-01 10:26:20"
4473,2301591,1229929,"2014-01-01 02:10:00"
3503,2301595,1287442,"2014-01-01 20:43:24"
4777,2301599,962753,"2014-01-01 03:54:37"
5357,2301652,393549,"2014-01-01 03:00:18"
10799,2301652,1162846,"2014-01-01 05:11:36"
6820,2301818,4019449,"2014-01-01 11:12:35"
5686,2302313,3687579,"2014-01-01 04:55:27"
25,2302590,1740253,"2014-01-01 01:21:49"
9926,2302623,1892525,"2014-01-01 16:23:52"
2090,2302712,35119,"2014-01-01 12:57:04"
3113,2305251,3253928,"2014-01-01 18:35:13"
3001,2305288,622727,"2014-01-01 18:00:17"
2986,2305297,218859,"2014-01-01 17:55:17"
6839,2305565,3128478,"2014-01-01 11:19:00"
506,2305620,254103,"2014-01-01 03:56:45"
2250,2305622,1973500,"2014-01-01 13:49:40"
7321,2305669,1713129,"2014-01-01 02:05:47"
9409,2305683,3197349,"2014-01-01 13:30:39"
4868,2305699,1700246,"2014-01-01 04:23:49"
3869,2305707,1740253,"2014-01-01 22:43:51"
4228,2308045,439989,"2014-01-02 00:47:29"
2854,2308103,2185215,"2014-01-01 17:11:33"
10588,2308180,3352023,"2014-01-01 04:01:45"
6975,2308234,1685307,"2014-01-01 12:04:21"
9600,2308350,3149903,"2014-01-01 14:31:47"
9952,2308364,1603090,"2014-01-01 16:32:13"
7170,2308383,3806121,"2014-01-01 01:15:59"
6186,2308442,825710,"2014-01-01 07:45:19"
5239,2308446,3021745,"2014-01-01 02:20:52"
1808,2308465,1740253,"2014-01-01 11:21:14"
8659,2308509,969366,"2014-01-01 09:23:18"
7714,2308556,2335203,"2014-01-01 04:12:44"
6487,2308562,992536,"2014-01-01 09:22:48"
7184,2311107,765205,"2014-01-01 01:21:40"
3378,2311119,524745,"2014-01-01 20:00:56"
7342,2311330,1317384,"2014-01-01 02:12:12"
7984,2311374,1363022,"2014-01-01 05:43:08"
5318,2311398,4016662,"2014-01-01 02:48:38"
7692,2313688,2579610,"2014-01-01 04:05:21"
1536,2313721,3474919,"2014-01-01 09:43:19"
616,2313745,2185215,"2014-01-01 04:34:46"
1852,2313805,715311,"2014-01-01 11:36:31"
10254,2313851,3527578,"2014-01-01 02:12:40"
2036,2314069,207174,"2014-01-01 12:37:55"
9550,2314118,3514056,"2014-01-01 14:15:51"
6651,2314124,2766587,"2014-01-01 10:15:22"
3996,2314280,979614,"2014-01-01 23:25:03"
7716,2314297,2718412,"2014-01-01 04:13:36"
3506,2314388,1051784,"2014-01-01 20:44:16"
1326,2314433,515103,"2014-01-01 08:33:38"
190,2314503,1740253,"2014-01-01 02:18:38"
1564,2314720,2864377,"2014-01-01 09:53:14"
3837,2314821,2111936,"2014-01-01 22:33:40"
9516,2314828,3049818,"2014-01-01 14:03:51"
845,2317028,1740253,"2014-01-01 05:52:50"
7442,2317100,1594665,"2014-01-01 02:47:27"
4977,2317109,241460,"2014-01-01 05:00:58"
7362,2317129,504372,"2014-01-01 02:19:58"
6414,2317249,4162431,"2014-01-01 08:56:24"
10687,2317258,1196322,"2014-01-01 04:36:16"
6645,2319611,1951727,"2014-01-01 10:12:40"
9352,2319718,1470102,"2014-01-01 13:11:21"
10506,2319795,215004,"2014-01-01 03:34:39"
3164,2319884,1740253,"2014-01-01 18:51:42"
7793,2319885,436956,"2014-01-01 04:38:14"
5073,2319938,314218,"2014-01-01 01:21:29"
7275,2319961,2989088,"2014-01-01 01:50:50"
6830,2320029,3265875,"2014-01-01 11:16:01"
4152,2320076,1691104,"2014-01-02 00:22:50"
364,2322321,2185215,"2014-01-01 03:11:27"
185,2322369,2632343,"2014-01-01 02:16:10"
607,2322431,2222018,"2014-01-01 04:31:29"
2604,2322491,2185215,"2014-01-01 15:50:00"
4056,2322501,1740253,"2014-01-01 23:44:40"
5652,2322522,1218291,"2014-01-01 04:42:13"
809,2322539,2185215,"2014-01-01 05:41:18"
10241,2322586,2741531,"2014-01-01 02:08:16"
8578,2322588,2109652,"2014-01-01 08:56:50"
5068,2322628,1366534,"2014-01-01 01:19:43"
2332,2324890,3755343,"2014-01-01 14:15:48"
2749,2324906,2185215,"2014-01-01 16:39:25"
5051,2324909,1765756,"2014-01-01 01:15:53"
2584,2325013,2368409,"2014-01-01 15:44:22"
3146,2325057,577652,"2014-01-01 18:46:21"
10729,2325084,2916296,"2014-01-01 04:50:13"
10573,2325093,1985401,"2014-01-01 03:54:56"
4514,2325172,3464607,"2014-01-01 02:24:13"
8375,2325195,1774639,"2014-01-01 07:50:46"
9205,2325231,3341159,"2014-01-01 12:22:27"
3407,2325367,1740253,"2014-01-01 20:10:47"
7065,2332053,1284504,"2014-01-01 12:35:04"
2703,2332231,1942460,"2014-01-01 16:21:47"
9080,2332235,2153119,"2014-01-01 11:40:14"
8737,2332240,3271530,"2014-01-01 09:48:18"
8452,2332302,2506765,"2014-01-01 08:13:43"
5403,2335142,2735741,"2014-01-01 03:13:21"
6288,2335164,314218,"2014-01-01 08:18:11"
8150,2335236,628129,"2014-01-01 06:37:30"
10538,2335247,3539612,"2014-01-01 03:43:59"
6661,2335316,2332648,"2014-01-01 10:19:44"
383,2335322,1427973,"2014-01-01 03:19:13"
6908,2335391,18177,"2014-01-01 11:42:50"
4037,2337699,1051784,"2014-01-01 23:37:39"
5973,2339885,72462,"2014-01-01 06:32:06"
3463,2339899,515103,"2014-01-01 20:28:49"
3182,2342145,3089322,"2014-01-01 18:57:17"
10294,2342196,2611604,"2014-01-01 02:26:13"
4085,2342209,3253928,"2014-01-01 23:54:52"
10129,2342294,3014102,"2014-01-01 01:27:49"
8978,2342299,979372,"2014-01-01 11:07:04"
5043,2344653,258236,"2014-01-01 05:21:23"
1580,2344669,515103,"2014-01-01 09:59:01"
4710,2344670,3086119,"2014-01-01 03:32:17"
4065,2344708,3238595,"2014-01-01 23:47:18"
8969,2344726,3249890,"2014-01-01 11:04:27"
2020,2344832,1883193,"2014-01-01 12:31:58"
10564,2344840,4303430,"2014-01-01 03:52:17"
1443,2344855,1421571,"2014-01-01 09:13:51"
7933,2344866,1944896,"2014-01-01 05:25:05"
6666,2345037,2482684,"2014-01-01 10:21:09"
1635,2345079,1793270,"2014-01-01 10:21:29"
1060,2345265,1562130,"2014-01-01 07:06:37"
7367,2345334,1565426,"2014-01-01 02:21:06"
9841,2345351,356428,"2014-01-01 15:52:30"
4005,2345368,915955,"2014-01-01 23:27:58"
2852,2345372,215127,"2014-01-01 17:10:59"
1373,2345499,2610248,"2014-01-01 08:50:50"
3319,2345639,2864377,"2014-01-01 19:41:03"
654,2345684,1672028,"2014-01-01 04:48:50"
925,2345793,2864377,"2014-01-01 06:18:49"
10527,2347984,1444692,"2014-01-01 03:40:46"
9932,2348448,4139281,"2014-01-01 16:25:47"
1262,2352897,251644,"2014-01-01 08:14:24"
7602,2352967,227299,"2014-01-01 03:38:29"
320,2353043,2632343,"2014-01-01 02:59:38"
4481,2353216,3144920,"2014-01-01 02:12:31"
5306,2353289,1257693,"2014-01-01 02:44:28"
1561,2355655,1740253,"2014-01-01 09:52:42"
8842,2356126,3912880,"2014-01-01 10:23:37"
9812,2356344,2989583,"2014-01-01 15:43:58"
1972,2356403,1740253,"2014-01-01 12:16:29"
7141,2356406,2941789,"2014-01-01 13:01:12"
5100,2356911,4129411,"2014-01-01 01:31:57"
10567,2356920,3177921,"2014-01-01 03:53:14"
359,2359276,2864377,"2014-01-01 03:10:11"
1054,2359290,207174,"2014-01-01 07:04:51"
9191,2359354,805731,"2014-01-01 12:17:17"
2058,2359368,2632343,"2014-01-01 12:45:19"
7962,2359380,3076216,"2014-01-01 05:33:49"
650,2359429,1889136,"2014-01-01 04:47:28"
7751,2359439,852567,"2014-01-01 04:26:09"
425,2359471,2460154,"2014-01-01 03:32:09"
5743,2359768,3139847,"2014-01-01 05:14:30"
6234,2362070,3152697,"2014-01-01 07:59:33"
5219,2362257,2482688,"2014-01-01 02:13:43"
5443,2362271,314218,"2014-01-01 03:27:15"
5429,2362286,1265884,"2014-01-01 03:22:13"
6363,2362323,3771810,"2014-01-01 08:40:43"
6963,2362507,4008253,"2014-01-01 11:59:54"
1685,2362756,1399757,"2014-01-01 10:37:08"
3887,2362757,1740253,"2014-01-01 22:48:42"
272,2362757,2281200,"2014-01-01 02:43:49"
3423,2365089,1071273,"2014-01-01 20:15:46"
7287,2367319,1319885,"2014-01-01 01:54:58"
10214,2367372,3227559,"2014-01-01 01:57:16"
4213,2367617,1740253,"2014-01-02 00:42:15"
5262,2367788,2408805,"2014-01-01 02:29:47"
962,2367795,254103,"2014-01-01 06:30:31"
9047,2367908,3713971,"2014-01-01 11:29:43"
7128,2367920,1247504,"2014-01-01 12:57:56"
9217,2367943,912034,"2014-01-01 12:25:21"
8845,2367973,2849439,"2014-01-01 10:24:37"
10287,2368178,2882007,"2014-01-01 02:22:56"
2600,2368198,2185215,"2014-01-01 15:49:05"
10415,2368199,1569668,"2014-01-01 03:03:21"
5816,2368355,18177,"2014-01-01 05:38:46"
5176,2368371,660290,"2014-01-01 01:59:52"
7449,2368559,1973758,"2014-01-01 02:50:06"
840,2368738,2771615,"2014-01-01 05:51:01"
526,2368770,3560248,"2014-01-01 04:02:40"
5382,2368918,4242612,"2014-01-01 03:06:49"
9263,2368921,321230,"2014-01-01 12:40:22"
6520,2368953,551137,"2014-01-01 09:34:26"
7958,2368976,1801956,"2014-01-01 05:32:45"
10169,2368978,2368960,"2014-01-01 01:41:31"
10002,2369179,2156493,"2014-01-01 16:46:48"
5616,2369315,1384663,"2014-01-01 04:28:56"
4618,2369346,2308809,"2014-01-01 03:02:10"
9403,2369397,635707,"2014-01-01 13:28:54"
2948,2371637,898388,"2014-01-01 17:42:41"
870,2371657,2632343,"2014-01-01 06:01:23"
2224,2371743,2185215,"2014-01-01 13:39:25"
7910,2371764,4041365,"2014-01-01 05:17:34"
10771,2371836,1965595,"2014-01-01 05:01:59"
5390,2371922,1716226,"2014-01-01 03:09:57"
205,2372109,4016101,"2014-01-01 02:23:05"
2091,2372145,1873841,"2014-01-01 12:57:17"
6459,2372339,3891871,"2014-01-01 09:11:31"
938,2372403,1740253,"2014-01-01 06:22:32"
6867,2372584,3691281,"2014-01-01 11:30:41"
6453,2372679,1226812,"2014-01-01 09:09:23"
3626,2372948,1740253,"2014-01-01 21:21:08"
8492,2375122,3265816,"2014-01-01 08:27:09"
5963,2375165,1600028,"2014-01-01 06:29:02"
1095,2375166,1287442,"2014-01-01 07:18:01"
5808,2375309,314218,"2014-01-01 05:37:21"
2291,2375347,2038945,"2014-01-01 14:01:24"
2776,2375503,496564,"2014-01-01 16:47:43"
3163,2375507,1287442,"2014-01-01 18:51:27"
10518,2375510,2679164,"2014-01-01 03:38:55"
8765,2375532,2023530,"2014-01-01 09:57:32"
1971,2375637,3996773,"2014-01-01 12:15:58"
4289,2375785,2299377,"2014-01-02 01:07:58"
2910,2375803,2632343,"2014-01-01 17:31:09"
1672,2375830,1740253,"2014-01-01 10:32:56"
3010,2375876,1208179,"2014-01-01 18:03:06"
1639,2375903,2460133,"2014-01-01 10:22:11"
9273,2375910,3348578,"2014-01-01 12:43:47"
1386,2376017,3251040,"2014-01-01 08:54:53"
2881,2376111,3963866,"2014-01-01 17:19:42"
9383,2376199,237447,"2014-01-01 13:21:30"
8465,2376365,2824795,"2014-01-01 08:18:15"
5116,2376523,2838955,"2014-01-01 01:37:26"
1168,2376572,2632343,"2014-01-01 07:44:37"
9043,2376616,3462230,"2014-01-01 11:28:31"
10282,2376655,4070714,"2014-01-01 02:20:57"
1965,2378849,1907123,"2014-01-01 12:13:57"
446,2381057,2632343,"2014-01-01 03:38:26"
8060,2381181,1149650,"2014-01-01 06:07:08"
10123,2381370,691442,"2014-01-01 01:25:27"
7972,2381399,68419,"2014-01-01 05:38:03"
7589,2381461,3458244,"2014-01-01 03:33:48"
7891,2381752,3790775,"2014-01-01 05:11:07"
1948,2381912,915608,"2014-01-01 12:08:17"
3515,2381936,1041849,"2014-01-01 20:46:57"
2116,2381998,1740253,"2014-01-01 13:03:46"
9719,2382040,1057592,"2014-01-01 15:13:01"
5341,2382051,1459044,"2014-01-01 02:55:24"
7858,2382162,3818959,"2014-01-01 04:59:16"
5893,2384452,2965818,"2014-01-01 06:05:45"
3596,2384458,2904351,"2014-01-01 21:12:40"
5192,2388872,436983,"2014-01-01 02:05:34"
6068,2388923,1973135,"2014-01-01 07:04:46"
737,2388960,146467,"2014-01-01 05:17:10"
1300,2388962,107727,"2014-01-01 08:26:24"
5603,2389061,550659,"2014-01-01 04:23:54"
496,2393504,1428672,"2014-01-01 03:53:31"
7091,2393511,4179914,"2014-01-01 12:44:21"
2290,2394003,729080,"2014-01-01 14:01:10"
4366,2394013,3086119,"2014-01-01 01:33:25"
10316,2394117,4134147,"2014-01-01 02:33:32"
849,2394172,439989,"2014-01-01 05:54:08"
8772,2394215,907315,"2014-01-01 09:59:40"
6796,2396438,186096,"2014-01-01 11:04:31"
6831,2396454,2766807,"2014-01-01 11:16:40"
8036,2398851,1530638,"2014-01-01 05:59:20"
9890,2398913,463007,"2014-01-01 16:10:01"
9599,2399199,460094,"2014-01-01 14:31:20"
6623,2399213,306692,"2014-01-01 10:07:10"
8364,2401690,1643727,"2014-01-01 07:46:53"
6033,2401779,3834622,"2014-01-01 06:52:45"
3342,2401782,1942713,"2014-01-01 19:49:01"
6134,2401802,3634941,"2014-01-01 07:26:33"
1655,2401847,2185215,"2014-01-01 10:27:04"
6440,2404092,3546386,"2014-01-01 09:05:25"
8329,2404107,3475693,"2014-01-01 07:36:17"
10098,2404159,2015689,"2014-01-01 01:18:26"
689,2404176,3089330,"2014-01-01 05:01:24"
9509,2404205,1898350,"2014-01-01 14:01:30"
7490,2404253,2049235,"2014-01-01 03:04:08"
3366,2404311,577652,"2014-01-01 19:56:47"
3372,2408770,3079295,"2014-01-01 19:59:23"
6094,2408816,3250346,"2014-01-01 07:13:41"
4594,2411187,4016903,"2014-01-01 02:53:06"
8542,2411220,2767399,"2014-01-01 08:43:04"
9538,2411346,1477611,"2014-01-01 14:10:58"
5622,2411373,1984224,"2014-01-01 04:31:28"
7021,2411404,445610,"2014-01-01 12:19:58"
3008,2411631,2933630,"2014-01-01 18:02:36"
5636,2411680,3743788,"2014-01-01 04:37:06"
5514,2411717,203029,"2014-01-01 03:51:10"
7690,2411717,916881,"2014-01-01 04:04:51"
6930,2414091,2750727,"2014-01-01 11:49:06"
4437,2416493,600040,"2014-01-01 01:58:07"
2896,2416646,165211,"2014-01-01 17:25:35"
9950,2416691,1796410,"2014-01-01 16:31:52"
3543,2416730,3214222,"2014-01-01 20:55:05"
5384,2416784,2332306,"2014-01-01 03:07:30"
8318,2416788,4291430,"2014-01-01 07:31:48"
9737,2416805,3920315,"2014-01-01 15:18:24"
9834,2416936,3097703,"2014-01-01 15:50:14"
1887,2417011,3935802,"2014-01-01 11:48:27"
10627,2417026,2930973,"2014-01-01 04:12:49"
1138,2417044,1501724,"2014-01-01 07:32:56"
6124,2417176,1600176,"2014-01-01 07:24:11"
557,2417204,1740253,"2014-01-01 04:13:26"
7908,2419411,2467664,"2014-01-01 05:16:38"
6455,2419474,1212903,"2014-01-01 09:09:58"
89,2419495,238557,"2014-01-01 01:44:20"
5387,2424132,1111319,"2014-01-01 03:08:45"
7228,2426305,95357,"2014-01-01 01:36:17"
8588,2426455,4019696,"2014-01-01 09:00:05"
358,2426459,1268864,"2014-01-01 03:09:53"
857,2426473,23198,"2014-01-01 05:56:23"
4846,2426476,900564,"2014-01-01 04:15:48"
3272,2426489,11476,"2014-01-01 19:24:58"
4225,2426496,3516693,"2014-01-02 00:46:22"
1072,2426504,1501724,"2014-01-01 07:10:05"
7537,2426546,4215813,"2014-01-01 03:16:09"
6432,2426566,1988034,"2014-01-01 09:03:20"
4764,2426623,2944742,"2014-01-01 03:49:53"
10672,2426672,868619,"2014-01-01 04:29:24"
4226,2426925,1374633,"2014-01-02 00:46:43"
7451,2426990,4193328,"2014-01-01 02:50:36"
7774,2427109,3475693,"2014-01-01 04:32:23"
7794,2427110,3286108,"2014-01-01 04:38:26"
6792,2427117,4008253,"2014-01-01 11:02:33"
7484,2427154,2493003,"2014-01-01 03:02:12"
5682,2431607,2782652,"2014-01-01 04:54:02"
3043,2431754,1740253,"2014-01-01 18:13:38"
3759,2431782,2864377,"2014-01-01 22:08:07"
7245,2431922,4319318,"2014-01-01 01:41:42"
7340,2432081,4140370,"2014-01-01 02:11:33"
7067,2432178,1146007,"2014-01-01 12:35:28"
1159,2432195,2270944,"2014-01-01 07:40:45"
8777,2432207,311429,"2014-01-01 10:01:00"
9968,2432271,1048759,"2014-01-01 16:37:39"
1169,2432273,2185215,"2014-01-01 07:44:53"
3739,2432307,1420781,"2014-01-01 22:00:04"
5254,2432619,616464,"2014-01-01 02:27:01"
10310,2432625,743554,"2014-01-01 02:31:19"
10336,2432764,1195111,"2014-01-01 02:39:17"
2306,2432785,2185215,"2014-01-01 14:06:12"
7881,2432793,2572099,"2014-01-01 05:07:29"
3657,2432799,2185215,"2014-01-01 21:33:02"
6697,2432830,2651631,"2014-01-01 10:31:30"
5890,2432886,3347844,"2014-01-01 06:04:54"
6163,2432888,314218,"2014-01-01 07:36:42"
10342,2435314,3504098,"2014-01-01 02:41:38"
1720,2437692,638826,"2014-01-01 10:48:55"
2981,2437706,1287442,"2014-01-01 17:54:03"
694,2437888,915608,"2014-01-01 05:03:08"
77,2437893,2632343,"2014-01-01 01:40:13"
10218,2437972,231924,"2014-01-01 01:58:36"
248,2437997,761563,"2014-01-01 02:37:06"
892,2438047,839966,"2014-01-01 06:07:26"
7669,2438098,1387056,"2014-01-01 03:59:11"
8208,2438143,2760483,"2014-01-01 06:56:14"
9802,2438188,2494105,"2014-01-01 15:40:10"
4421,2438227,4337932,"2014-01-01 01:51:07"
3779,2438277,218859,"2014-01-01 22:13:36"
6097,2438289,2372701,"2014-01-01 07:14:28"
2724,2438420,218859,"2014-01-01 16:30:40"
3166,2438427,368326,"2014-01-01 18:52:28"
16,2438551,622727,"2014-01-01 01:19:16"
1724,2440746,998979,"2014-01-01 10:50:54"
1566,2440764,218859,"2014-01-01 09:53:42"
4844,2441023,3478122,"2014-01-01 04:15:31"
2541,2441042,3094628,"2014-01-01 15:29:29"
2911,2441117,490049,"2014-01-01 17:31:42"
9237,2441188,3759531,"2014-01-01 12:31:33"
980,2441193,1740253,"2014-01-01 06:37:48"
5015,2441242,3328470,"2014-01-01 05:11:50"
7852,2441244,3734905,"2014-01-01 04:58:08"
4923,2441396,1895228,"2014-01-01 04:41:33"
229,2441453,681999,"2014-01-01 02:31:34"
7450,2441539,3417478,"2014-01-01 02:50:33"
40,2441598,2460133,"2014-01-01 01:26:53"
6494,2441599,1087681,"2014-01-01 09:25:35"
8605,2441938,2863795,"2014-01-01 09:05:55"
7862,2442001,2132033,"2014-01-01 05:00:48"
5465,2442015,1093021,"2014-01-01 03:35:21"
6315,2442118,3230767,"2014-01-01 08:25:43"
9459,2444362,2874196,"2014-01-01 13:46:36"
8639,2444403,1470102,"2014-01-01 09:15:56"
4772,2444452,2715704,"2014-01-01 03:52:57"
6949,2444463,102755,"2014-01-01 11:54:22"
2953,2444499,898388,"2014-01-01 17:43:59"
7434,2446853,3474851,"2014-01-01 02:45:26"
6468,2446998,2031424,"2014-01-01 09:15:21"
1750,2447151,3629661,"2014-01-01 10:59:46"
8964,2447156,620996,"2014-01-01 11:02:28"
3715,2447246,3214222,"2014-01-01 21:51:42"
10461,2447283,2795263,"2014-01-01 03:19:39"
8254,2447333,2132892,"2014-01-01 07:11:26"
5470,2447350,3726602,"2014-01-01 03:36:41"
682,2447427,3503811,"2014-01-01 04:58:49"
2308,2447441,3538887,"2014-01-01 14:06:42"
1358,2447452,2185215,"2014-01-01 08:45:23"
8409,2447724,2299393,"2014-01-01 08:01:03"
7305,2447749,2023530,"2014-01-01 02:00:52"
10115,2447761,1195111,"2014-01-01 01:23:32"
9471,2452374,3092388,"2014-01-01 13:50:24"
3676,2452453,657875,"2014-01-01 21:39:13"
5439,2452456,3981285,"2014-01-01 03:25:33"
3057,2452494,3180293,"2014-01-01 18:17:39"
4307,2452658,715311,"2014-01-02 01:15:46"
1269,2453143,3687012,"2014-01-01 08:16:22"
9216,2453343,578557,"2014-01-01 12:25:15"
1538,2457750,218859,"2014-01-01 09:43:59"
5195,2460069,1588564,"2014-01-01 02:06:43"
2153,2460184,2662002,"2014-01-01 13:16:35"
4976,2460431,3228217,"2014-01-01 05:00:56"
3085,2462683,622727,"2014-01-01 18:25:54"
1025,2462723,2632343,"2014-01-01 06:52:56"
1917,2464899,3241122,"2014-01-01 11:57:26"
7177,2464963,2493026,"2014-01-01 01:18:44"
6758,2467272,852284,"2014-01-01 10:50:53"
664,2467274,2594598,"2014-01-01 04:53:09"
5213,2467302,852716,"2014-01-01 02:11:47"
1826,2467350,2973990,"2014-01-01 11:28:49"
2355,2467597,368326,"2014-01-01 14:23:23"
10337,2467717,2041955,"2014-01-01 02:39:39"
1021,2468192,4308031,"2014-01-01 06:51:22"
9977,2470423,852356,"2014-01-01 16:40:26"
10381,2470462,3137582,"2014-01-01 02:53:00"
9749,2470477,2496626,"2014-01-01 15:24:06"
1790,2470499,1668204,"2014-01-01 11:14:07"
3581,2470562,839966,"2014-01-01 21:07:46"
7032,2472738,1525193,"2014-01-01 12:23:57"
7168,2472815,3915509,"2014-01-01 01:15:12"
2469,2472860,3687012,"2014-01-01 15:02:58"
10508,2475366,3338850,"2014-01-01 03:35:21"
7356,2475378,2496626,"2014-01-01 02:17:16"
10003,2475390,4288661,"2014-01-01 16:46:53"
